route_id_idx,target_stop_idx,distance_to_target_stop_m,current_speed_mps,time_of_day_min,day_of_week,current_delay_sec,is_raining,headway_to_prev_bus_sec,tta_sec
1,57,3361.35,6.37,1077,6,482.63,0,558.67,942.59
16,16,1788.77,10.5,760,0,-65.82,1,1436.01,279.72
16,28,3692.86,13.55,121,4,133.4,0,1718.06,655.5
12,95,602.3,6.64,1288,6,268.26,0,1097.04,321.58
6,63,1784.94,12.33,584,6,-601.71,0,810.6,10.0
9,84,1822.62,10.22,113,1,-241.46,0,1714.37,274.74
9,11,1096.39,6.41,768,0,94.22,1,965.32,338.12
6,22,1631.57,12.75,565,5,53.38,0,1782.43,347.44
8,80,2475.41,14.91,267,2,173.85,0,1659.17,367.13
19,98,2892.16,8.84,606,4,274.75,1,1272.42,830.38
16,79,4950.09,4.62,600,4,183.66,1,1040.52,1598.79
18,52,4511.07,8.2,629,2,-35.42,1,953.42,795.84
6,85,4189.67,6.95,743,4,257.52,0,756.34,888.49
0,89,4128.44,5.27,291,4,-742.01,0,1659.6,844.4
15,95,969.27,6.73,1077,1,295.13,1,626.0,435.45
2,49,2052.82,7.41,321,2,-246.62,1,697.61,432.48
15,74,4906.31,7.41,160,4,-38.25,0,1758.69,1009.76
2,13,2045.97,8.06,246,6,140.04,1,1346.44,567.65
4,62,3702.47,9.9,1099,3,295.03,0,739.62,888.88
12,28,1013.48,14.25,685,0,364.66,0,1361.88,350.34
19,82,4127.73,8.82,585,1,-179.75,0,1360.69,847.01
14,15,3412.38,7.8,1358,4,-190.82,0,1533.64,595.2
3,9,2321.75,10.6,724,5,286.74,0,1306.88,554.64
14,39,553.84,3.77,1131,4,357.55,1,356.26,413.14
6,96,4973.84,11.23,799,1,416.67,0,1048.66,1090.83
7,50,4027.78,5.07,19,1,-288.38,0,1670.94,919.99
5,29,1193.88,8.5,1375,1,120.05,0,1671.11,309.91
4,25,4960.1,5.61,1379,4,262.4,1,778.59,1401.48
20,96,967.84,5.48,622,4,-21.05,1,850.49,290.43
8,66,941.08,14.53,798,1,131.21,0,1006.11,191.26
15,57,273.17,6.14,37,6,-257.52,0,624.17,10.0
10,36,856.75,11.95,931,4,275.89,1,762.66,337.91
0,53,2275.57,13.58,1237,5,-126.96,0,804.57,294.5
5,8,246.89,10.53,1373,5,-144.7,0,647.61,10.0
15,62,2317.81,10.5,1099,2,327.94,0,583.68,646.78
18,28,4029.93,12.83,141,4,16.75,0,1600.03,691.54
14,22,4821.56,10.64,1253,4,428.94,1,1746.59,1320.81
11,36,2731.99,14.69,716,4,187.4,0,639.02,528.7
20,29,469.28,7.07,982,2,-56.28,1,370.85,103.96
10,1,512.7,15.0,1268,4,150.9,0,1723.08,167.25
15,10,3322.53,11.37,18,0,-388.98,0,885.07,453.69
17,26,234.5,10.78,1401,5,164.49,1,802.29,175.24
10,71,477.76,5.7,1112,1,838.19,1,834.11,539.01
12,59,1008.54,9.25,846,3,223.23,1,842.27,335.06
6,48,3260.44,13.43,342,5,118.72,1,1669.55,618.91
4,22,1029.15,8.23,84,3,281.2,0,1600.5,357.4
3,3,3601.15,10.19,550,3,173.67,0,994.63,649.31
10,5,962.52,9.37,121,2,-424.08,1,1059.68,10.0
15,69,650.49,7.91,1373,4,168.32,0,751.4,225.04
4,83,1866.76,9.51,1221,3,-352.85,0,1121.02,221.43
20,97,2587.04,4.31,617,2,395.4,1,1781.23,1100.5
7,4,4676.8,7.43,244,3,84.53,1,1708.6,1181.89
18,59,2327.96,10.2,1246,5,-367.37,0,1166.1,207.79
9,5,3334.01,14.01,872,4,527.62,0,675.34,827.8
5,76,1775.41,11.02,710,6,-45.28,0,1592.16,327.58
16,90,1725.63,10.41,884,5,-119.25,1,1374.86,234.3
9,13,335.26,6.61,370,0,879.8,0,828.26,431.87
1,63,2868.27,13.7,1189,1,-297.32,0,689.88,281.09
3,6,4349.21,6.13,827,4,-122.81,0,1018.05,1018.59
2,21,2689.5,5.96,990,4,321.38,0,409.75,796.45
15,50,334.27,6.05,1020,4,1163.64,0,465.58,609.14
18,10,1709.87,8.23,981,1,608.16,0,473.1,638.0
19,12,3103.03,10.82,135,1,-170.36,0,1273.38,508.66
16,93,2747.81,8.54,841,5,-92.4,0,909.0,459.97
18,14,2100.07,9.76,424,4,751.0,0,620.65,837.91
1,74,4812.28,14.0,690,5,-38.82,0,644.38,869.47
1,56,2288.55,6.1,245,4,-19.57,0,1503.98,512.18
16,19,4977.93,4.97,939,2,-296.02,1,1600.74,1274.83
2,92,2843.28,4.32,506,4,-319.16,1,851.59,705.27
9,46,4224.02,10.5,1278,2,240.18,0,1725.79,1017.04
20,62,150.48,10.98,896,2,341.38,1,753.69,328.55
4,31,3385.84,11.22,667,0,399.46,1,1584.37,809.76
0,85,4522.83,8.19,1279,1,21.7,1,1784.53,814.59
0,19,395.03,4.89,342,2,474.72,1,976.99,343.68
13,39,3821.08,11.48,602,1,-350.24,1,1078.86,336.86
9,52,2119.02,9.1,1191,1,-519.39,0,1582.25,104.1
11,77,2801.43,5.65,856,6,-516.06,0,975.66,574.96
5,14,3471.0,6.0,1281,3,279.84,0,738.91,1069.16
9,98,3068.3,6.35,683,3,396.53,0,1722.6,1008.79
5,87,3475.88,3.66,539,3,998.43,0,323.9,1705.09
2,51,4632.6,14.45,1387,3,-32.54,0,1607.83,822.96
18,96,1544.09,9.97,939,1,320.95,0,757.52,456.87
4,52,2898.98,11.95,735,2,-140.59,0,662.13,416.66
18,47,2082.65,10.14,1335,0,-891.49,0,988.67,10.0
17,17,3551.78,11.43,874,0,-513.21,0,625.42,328.78
8,60,233.62,5.15,908,2,-19.81,0,1252.46,13.2
3,78,4088.9,12.64,1364,4,-290.63,0,1640.6,450.13
16,57,2509.4,4.52,511,2,-221.04,0,854.04,695.86
3,98,1614.89,4.25,64,3,229.05,1,1334.53,604.07
4,61,4815.66,13.71,219,4,-33.61,0,1444.88,762.52
2,81,4734.27,6.01,1276,4,-269.9,0,921.76,1018.1
3,35,4434.07,11.34,1361,0,63.78,1,1621.63,862.65
2,86,2604.5,13.57,1211,5,122.96,0,689.91,434.83
1,33,1881.65,7.57,703,2,75.03,0,778.01,475.39
19,97,704.15,6.32,83,2,150.67,1,1627.84,360.56
13,73,1011.67,4.91,534,5,857.77,1,597.46,754.36
2,81,4250.64,9.33,888,0,-522.08,1,1484.64,643.19
13,95,4359.46,7.66,220,2,-84.68,1,1270.54,1042.27
17,89,2459.44,9.98,279,6,221.07,0,1634.25,484.86
20,45,3763.32,8.24,236,2,-248.64,0,1652.14,661.75
3,24,1090.95,9.64,575,1,320.17,1,1651.46,365.59
7,60,1015.13,11.92,1278,0,31.01,1,1022.45,236.52
3,4,4296.59,7.5,914,6,445.84,1,1408.36,1087.93
20,70,1170.85,8.57,192,5,-116.34,1,628.11,259.35
11,96,4033.4,7.78,633,2,449.77,1,904.33,1189.42
6,28,2267.99,12.45,20,0,326.37,1,774.92,689.28
8,20,1773.0,3.7,1078,2,291.9,0,624.97,660.95
14,88,1296.14,12.0,86,5,275.78,0,776.9,398.79
2,16,4266.18,9.73,998,1,689.41,0,340.68,1100.18
4,18,3109.82,10.12,1264,4,-624.25,0,1215.02,291.9
5,30,4803.39,13.2,896,5,24.79,0,1151.55,754.43
5,79,1637.21,13.46,771,1,-49.28,0,710.3,246.24
0,35,2338.6,7.45,561,4,-302.24,0,1451.04,362.93
1,41,4941.74,6.68,597,2,266.34,1,1503.74,1364.68
12,74,1536.17,8.23,634,4,-330.3,0,1197.75,71.27
10,40,3802.94,9.78,896,2,11.33,0,1576.2,815.36
19,76,1662.51,15.71,657,5,-224.28,0,864.84,131.31
11,3,4293.39,7.68,1118,3,42.45,0,805.61,960.95
0,59,3556.66,15.97,1318,5,-158.65,0,1260.86,559.93
13,23,3950.17,14.85,766,4,115.52,0,1424.87,627.82
7,5,3343.46,15.14,933,5,69.78,0,1240.95,589.8
6,43,397.63,9.89,623,2,349.44,0,718.91,186.63
4,11,2611.02,7.03,1274,0,454.87,1,1583.04,929.88
2,74,2327.73,9.57,40,4,-16.98,1,734.22,471.24
4,40,2937.41,9.32,1194,0,233.35,1,1671.81,737.05
11,65,2134.48,13.75,1293,0,-23.92,0,631.94,274.76
20,91,4501.51,5.34,421,4,-357.76,1,364.72,1034.65
3,7,2175.53,12.11,336,3,-186.18,0,1209.82,258.27
5,81,4792.97,5.67,2,1,116.4,0,1130.54,1144.85
16,22,3349.11,12.39,124,0,241.42,1,1546.13,786.93
11,98,1434.6,7.41,235,3,9.81,0,693.82,319.48
12,52,4640.98,10.67,825,6,-77.85,1,1696.34,878.46
10,100,4397.26,4.56,991,1,348.89,0,636.22,1423.22
12,73,4502.57,15.0,1268,0,33.78,0,1552.85,672.09
0,49,4067.33,7.37,60,1,118.37,0,1573.13,973.65
2,85,3309.53,6.87,354,3,816.16,0,1275.57,1088.54
4,61,2625.66,9.97,1128,0,732.45,0,534.23,710.57
2,98,3806.0,7.13,117,1,-89.97,0,1409.11,763.15
2,62,578.02,8.14,1070,2,611.86,0,746.5,409.45
11,32,4198.54,15.37,569,6,-139.45,0,1752.24,575.32
18,14,4170.16,8.66,368,3,470.7,0,574.24,1230.48
16,14,729.55,10.43,633,4,190.57,1,1565.76,333.87
3,15,3946.59,14.86,825,0,-248.21,0,1711.11,374.0
4,85,4154.19,3.33,1050,3,153.54,1,392.15,1729.49
12,55,834.87,8.37,730,6,-79.83,0,1173.45,126.72
3,72,3415.84,6.3,481,0,1014.17,1,883.31,1349.89
1,31,2336.17,13.89,261,5,-36.38,1,1488.8,297.25
14,91,3832.08,8.22,1173,0,540.66,1,803.37,1176.18
11,11,990.89,3.7,1124,5,728.86,1,400.23,714.22
20,81,476.71,8.49,422,5,208.18,0,389.73,170.25
20,0,4467.25,6.27,165,1,25.76,1,793.94,1282.37
3,2,1131.39,6.43,506,2,477.44,1,372.11,569.21
5,0,1313.44,4.49,703,2,201.45,1,1322.95,549.11
1,69,1163.57,5.84,1195,3,101.05,0,1034.15,344.98
16,79,2876.16,7.9,834,5,702.74,1,1351.61,1089.16
14,73,2428.32,12.01,11,5,-313.46,1,1319.09,359.36
0,92,1645.86,14.4,1424,1,189.5,0,1269.51,327.69
13,98,1344.83,11.67,272,0,-276.38,0,1589.86,62.38
17,5,1326.9,9.9,549,2,-47.82,1,1348.97,258.35
9,51,3181.94,8.81,458,0,540.42,1,447.34,919.62
3,54,4952.44,7.98,1048,4,153.44,0,756.81,1028.65
15,82,3739.71,6.53,1348,6,351.03,0,1361.54,980.68
10,72,2347.42,14.7,1390,3,91.32,0,956.92,343.27
11,93,2494.75,10.52,908,6,-87.12,1,1538.7,443.12
9,49,508.41,13.13,943,6,-87.96,0,1018.14,82.78
3,52,2044.12,6.41,1134,2,179.34,0,322.41,551.47
20,32,1023.88,9.2,303,4,-782.91,1,1405.13,10.0
4,100,3144.95,6.82,916,5,-50.39,1,1638.11,694.89
19,37,1196.27,7.02,366,1,8.74,0,367.18,292.81
16,40,4015.42,4.3,38,1,164.49,1,1192.25,1517.31
9,65,3355.21,6.56,560,6,116.86,0,1146.01,835.12
11,92,3092.04,5.27,1301,3,319.99,0,684.16,1011.11
5,99,2922.48,7.64,1333,2,341.95,0,914.88,812.84
20,35,2404.26,11.21,1365,6,389.91,0,1113.89,625.22
6,42,716.56,4.29,1043,2,80.74,1,874.6,248.28
14,35,3523.28,7.19,1278,3,41.4,0,1508.95,699.89
1,16,2855.6,8.7,857,0,47.35,0,1168.54,595.46
6,20,2482.29,14.37,115,3,136.59,0,1576.42,412.38
2,10,2233.44,13.09,1393,4,-56.96,0,1417.92,362.26
9,49,122.71,12.19,264,1,-440.07,0,1326.74,10.0
9,24,2984.22,8.53,1378,0,165.68,1,735.59,766.37
8,32,3640.75,5.51,91,3,50.26,0,1639.31,1057.43
9,31,1217.64,13.31,1236,2,102.98,0,1664.34,262.16
0,82,652.82,7.19,287,0,400.39,1,782.76,443.39
14,7,2018.32,7.43,489,0,775.85,1,410.09,892.02
15,67,1837.88,7.71,1204,3,29.4,1,1478.32,509.2
17,63,159.22,12.18,662,0,1.46,0,1632.27,10.0
0,7,678.31,6.29,888,2,-77.7,0,1009.43,151.63
9,35,1974.94,9.2,77,0,233.41,0,1656.92,533.15
6,33,2749.08,12.3,666,5,110.28,0,755.76,454.73
10,5,4412.14,7.48,1319,3,-349.33,0,646.74,798.43
13,56,3171.69,7.13,667,1,727.93,1,852.82,1241.16
14,55,2243.54,9.4,788,3,240.96,0,1603.7,466.85
3,66,4598.75,8.77,887,5,-350.28,0,726.1,730.7
10,11,924.21,6.17,358,0,325.27,1,825.17,468.7
5,70,1676.31,7.35,671,4,-247.12,1,1329.41,247.8
8,46,477.2,13.35,1162,6,-195.92,1,878.9,38.46
8,75,2715.35,9.19,1253,1,28.46,1,1799.41,623.31
18,97,4852.17,11.41,1294,0,229.75,0,1626.45,928.11
15,9,2381.54,10.84,625,3,50.82,0,1146.61,387.27
20,56,4515.21,5.49,251,0,-751.26,0,615.16,806.94
13,73,3938.6,10.74,80,1,-532.39,0,1061.95,451.54
11,17,2415.65,13.45,1271,4,274.77,0,891.25,574.01
20,44,4260.68,8.66,1242,4,-143.17,0,802.41,702.79
9,24,1297.04,9.82,784,2,62.79,0,908.04,189.01
6,21,228.87,13.9,1378,5,-64.22,0,1678.16,10.0
13,29,1064.81,3.02,1132,0,532.9,1,883.57,747.09
18,58,477.75,8.05,1373,0,282.03,0,1785.11,286.2
14,15,538.27,4.82,1405,5,434.72,1,1736.86,447.46
15,64,3412.19,8.98,107,3,172.15,1,1120.07,801.69
9,0,698.51,6.12,429,2,574.2,1,576.08,576.97
14,39,4743.03,7.99,552,2,-3.39,1,1335.72,962.18
10,95,3210.61,12.24,821,0,155.46,0,1524.77,772.58
7,69,932.69,9.18,1240,3,-371.45,0,1072.4,10.0
2,17,108.85,4.23,1067,0,-101.63,0,701.44,40.88
1,81,1448.75,14.5,1378,3,-192.15,0,1173.82,31.9
6,72,800.45,10.87,337,0,776.17,0,1681.05,494.64
9,48,3429.28,14.92,651,3,-469.59,0,1029.29,283.2
2,90,1312.29,14.67,201,3,-504.11,0,1773.18,10.0
5,44,3306.29,4.26,480,3,186.86,1,485.28,1210.71
2,34,4771.69,14.63,734,0,-168.41,0,1057.11,512.42
1,100,1264.27,13.4,661,0,453.17,0,711.52,418.07
9,12,132.18,10.88,1267,0,3.48,1,692.3,114.88
15,82,4570.23,4.22,982,6,735.65,0,658.37,1717.95
6,13,755.8,4.38,1000,3,380.75,0,449.35,386.2
8,5,323.94,6.36,570,5,81.76,0,1671.49,52.99
2,23,1324.83,5.81,381,4,517.34,1,777.22,640.34
19,63,4954.36,9.08,926,1,-150.47,0,1121.07,940.88
3,13,1222.52,5.3,1095,1,516.92,1,673.39,681.09
16,87,4482.03,7.71,205,2,471.56,1,1673.83,1334.24
2,95,141.9,4.38,1116,0,465.54,0,348.11,313.89
5,3,2421.6,6.99,175,0,-187.84,0,746.91,328.01
10,75,1508.36,5.93,343,2,23.84,0,1477.73,399.05
4,51,1214.51,7.98,1284,6,-110.03,0,883.47,194.69
19,47,1614.52,10.7,975,6,-68.76,0,531.11,348.31
14,10,3391.39,13.33,554,6,-218.58,0,1375.45,460.36
10,93,2363.57,7.07,1026,4,455.88,0,381.55,758.01
8,9,1758.0,7.36,645,3,8.5,1,1471.65,351.1
0,76,1261.12,4.55,1118,4,235.58,0,431.55,504.83
5,72,916.45,13.8,275,2,171.03,0,1237.9,230.12
1,68,3521.01,11.05,780,2,-409.58,0,1786.54,433.41
20,49,1901.55,15.09,731,5,188.12,0,1742.8,374.56
16,86,3449.21,6.71,620,4,248.32,0,625.69,977.6
17,85,2715.08,9.62,973,1,547.46,0,713.08,684.78
16,74,2018.92,13.27,298,4,427.77,0,1774.28,566.05
10,44,4260.72,9.3,223,0,418.21,1,1057.59,1117.82
5,28,4357.24,8.65,986,6,-234.01,1,711.95,829.83
17,28,1505.0,10.2,1027,0,487.25,0,636.9,559.72
2,45,1978.41,14.61,1276,3,-34.31,0,1502.72,287.08
7,71,2465.81,7.37,907,3,-82.44,0,1714.48,449.46
7,36,2471.44,12.93,1349,2,-431.12,0,747.46,241.96
18,83,2108.9,5.48,837,0,-712.02,0,1543.02,204.14
8,9,726.15,5.03,1178,0,-209.44,0,1689.75,132.0
18,42,2260.25,12.95,886,3,-144.6,0,900.2,256.84
2,32,2975.84,4.39,1106,6,177.8,0,858.7,1053.02
18,47,1446.18,6.07,480,4,-138.49,0,576.33,277.34
0,70,3632.88,6.29,774,0,178.9,1,861.58,1056.08
12,23,1183.91,4.71,1138,2,-118.23,0,692.12,247.83
13,16,1224.1,8.75,824,5,-61.3,0,1077.44,182.43
4,95,4621.07,11.8,853,6,179.39,0,1394.84,854.84
4,2,1028.78,4.66,442,0,-667.16,1,574.12,28.23
10,7,2627.01,5.41,363,4,306.35,0,300.06,843.89
7,5,432.67,7.69,101,4,153.99,1,1377.33,227.04
14,62,2811.74,13.87,833,5,387.98,1,676.25,579.19
18,20,1579.85,5.96,610,2,-27.96,1,1767.8,433.04
8,61,2004.48,13.38,10,4,28.7,0,1330.6,426.22
1,84,1892.7,4.79,1138,5,495.01,0,833.83,751.54
15,89,1587.24,8.23,425,2,408.1,0,589.81,541.0
18,26,681.83,4.13,443,4,380.85,0,519.15,406.74
11,71,760.64,6.68,512,1,650.41,0,668.73,471.83
6,100,2969.26,6.53,689,3,402.87,0,1408.56,921.02
7,17,4357.59,11.47,177,0,978.37,1,1543.57,1272.05
0,30,1995.99,5.04,1032,2,333.48,0,792.11,656.73
5,49,4687.54,4.75,1419,0,244.66,1,853.18,1480.87
14,48,814.55,9.3,367,5,707.58,0,403.51,529.24
11,57,3480.85,7.45,653,3,634.67,0,1492.2,1137.52
7,77,130.25,5.27,468,1,325.01,1,670.28,303.19
4,81,125.87,11.48,1387,1,26.98,0,1416.22,53.36
11,86,1871.58,13.01,303,5,1022.48,1,1687.99,900.14
16,44,3614.27,4.67,1269,2,663.95,1,1042.99,1538.09
16,90,978.61,6.11,233,6,-181.07,0,1791.0,156.97
15,9,4560.24,11.99,74,4,-706.44,0,677.48,442.36
9,90,2381.72,6.94,428,3,65.51,1,679.04,686.13
2,39,114.97,4.11,408,5,356.77,1,694.87,280.41
11,81,4851.06,12.36,1225,2,243.7,0,667.1,752.19
7,8,1766.63,6.38,301,4,175.53,0,1167.59,488.45
9,72,2061.65,9.56,1355,0,-535.36,0,1645.7,72.22
15,17,3870.12,9.83,1380,1,142.37,0,1721.57,898.98
9,96,1873.51,14.8,836,3,158.2,0,1413.47,381.12
2,29,4236.11,7.49,1157,4,-379.76,0,1258.32,764.76
6,68,3736.93,11.65,662,0,-101.22,1,1208.63,722.47
20,22,3099.94,6.83,903,6,213.67,0,1685.28,852.93
20,25,3739.75,5.08,503,1,23.52,0,596.09,1044.41
17,52,3249.41,4.97,484,0,726.14,0,300.61,1308.92
15,29,1661.93,11.76,136,5,343.43,0,1579.56,460.2
5,31,2357.57,7.18,477,6,338.65,1,618.81,779.66
0,68,4817.4,11.8,28,0,385.79,0,1587.17,1054.0
14,28,4729.25,9.44,365,0,618.92,0,382.35,1069.15
4,51,3547.27,9.62,1352,0,141.45,0,1236.01,776.02
17,76,4103.09,7.24,1160,1,278.06,1,1001.8,1229.6
12,85,1548.41,11.24,858,5,31.26,0,1429.07,218.61
14,42,2491.62,8.37,1364,5,-315.32,0,676.31,384.69
16,13,1530.99,13.44,1303,1,1.23,0,635.04,283.93
3,91,2721.84,11.26,1348,1,-357.62,0,774.04,177.9
8,98,4727.47,7.49,321,5,-66.37,0,1249.97,858.32
10,17,623.24,7.07,967,1,705.78,0,768.85,525.33
17,46,4331.9,4.88,2,4,344.27,1,1097.34,1537.52
15,49,2926.27,11.22,545,1,-178.58,0,1329.5,414.1
4,90,1899.8,6.33,565,6,370.01,1,1412.68,753.04
7,3,1454.74,11.66,951,0,17.44,1,1586.79,241.03
9,71,1809.28,8.99,677,3,-274.7,0,1039.87,229.93
9,67,506.46,5.4,717,3,-81.29,0,898.32,122.42
17,6,1767.54,9.74,334,6,197.33,0,606.97,453.71
5,58,2413.75,5.91,409,6,309.52,1,892.05,881.39
17,4,4826.07,10.84,654,1,376.55,0,1641.87,937.69
10,34,342.69,7.62,925,1,-90.48,0,1760.97,10.0
5,93,124.7,14.02,31,2,-82.26,0,1642.23,10.0
19,34,1229.06,6.27,538,1,-28.26,0,455.9,269.05
16,65,1589.2,8.89,1428,4,193.81,0,699.09,416.18
2,4,939.88,7.49,1438,5,60.94,0,959.64,165.25
8,79,2222.88,14.89,1363,6,-459.03,0,1189.11,93.16
10,61,2424.69,12.05,1235,6,-35.44,0,830.04,396.35
8,28,4741.08,9.06,725,2,269.24,0,1519.95,1082.03
11,97,237.27,12.39,23,2,-350.43,1,1635.99,10.0
8,42,2544.38,12.66,158,2,25.07,1,1326.58,418.74
1,100,2349.55,9.42,1177,5,193.9,1,833.02,581.85
6,21,3413.25,14.06,13,4,-92.7,0,1389.03,445.11
11,32,1827.04,9.86,465,1,-173.59,0,768.06,263.4
2,71,4156.86,12.0,1170,6,67.69,0,1234.43,646.81
6,18,454.42,6.36,381,4,393.63,0,387.97,268.94
5,43,3081.43,5.99,1230,4,56.34,0,1443.69,749.66
18,49,1579.9,9.97,416,6,515.2,0,410.91,549.57
19,23,978.12,5.84,156,1,158.92,1,1746.44,392.93
5,27,1919.38,6.02,1400,1,381.95,0,1111.49,546.7
13,85,3201.83,11.5,1234,5,-349.74,0,865.65,435.19
15,29,3769.11,7.92,405,1,258.77,1,663.29,929.99
16,71,3967.94,10.08,250,0,-321.6,0,1322.12,383.39
13,37,1588.2,4.3,376,4,147.65,0,395.9,634.4
12,9,3340.47,13.51,269,0,-344.19,0,1633.46,442.81
10,45,3098.57,5.1,589,2,89.48,0,801.4,867.66
11,48,1524.5,5.64,217,2,-372.77,0,1678.71,270.24
16,72,1847.77,7.56,94,0,297.39,0,1614.54,442.19
16,25,4787.27,11.44,858,3,513.65,1,1712.05,1032.14
9,44,4523.42,11.4,112,6,166.63,1,1377.66,908.08
0,87,2207.49,13.41,89,2,292.43,0,1184.02,524.3
16,44,1399.25,4.89,231,6,-66.64,1,1543.64,533.22
18,98,391.32,5.03,181,2,6.16,0,823.55,113.44
8,28,3068.26,10.22,1163,0,-523.75,1,1365.42,434.14
2,37,2579.43,7.58,961,4,487.99,0,409.32,724.31
4,98,4095.73,12.56,1323,5,99.15,0,798.08,672.11
18,23,1482.05,4.23,1070,1,523.4,0,704.71,683.37
17,85,4930.55,12.13,1361,0,-81.86,0,1294.06,751.1
8,54,4653.68,6.15,185,6,-51.78,1,1440.76,1109.39
16,20,3625.0,7.97,234,1,96.42,1,1373.35,791.29
12,96,4424.4,7.68,586,3,140.07,0,1519.11,1059.49
13,13,2426.79,12.1,855,3,288.36,0,1233.96,580.42
1,27,1489.35,14.75,101,3,26.3,0,649.12,215.46
1,80,221.02,9.1,467,0,715.08,0,568.15,397.24
11,8,2120.75,5.61,46,4,64.38,0,1461.32,645.2
3,8,3427.27,9.69,1050,2,53.51,0,367.65,550.92
12,75,519.34,9.57,428,6,507.11,0,306.2,284.39
10,90,1947.06,8.82,330,0,403.06,0,602.71,576.22
12,51,2785.45,8.07,1164,4,-399.28,0,967.98,442.08
20,18,891.46,9.43,1038,3,754.04,0,392.64,523.92
10,60,960.74,8.79,940,1,-302.89,1,1074.76,71.71
1,86,220.24,9.42,433,2,233.27,0,358.25,109.6
16,96,2699.93,11.1,821,0,-53.57,0,1140.34,504.42
5,10,497.11,9.62,56,0,249.55,0,1341.23,161.95
14,88,2684.21,14.71,119,2,-786.86,0,1667.27,24.06
17,38,1750.16,6.1,1383,1,554.23,1,1759.34,736.01
10,45,1198.55,5.43,971,4,173.88,0,320.07,381.19
16,95,2248.95,6.31,466,5,583.98,0,532.86,877.45
4,97,4544.11,9.86,812,4,-476.8,1,1334.83,770.25
16,53,571.59,7.68,409,1,273.05,0,657.75,231.69
6,44,3212.73,13.29,670,0,336.97,0,1611.19,636.6
0,91,3023.88,8.59,1031,3,-61.26,0,531.86,639.18
17,63,2262.68,8.16,640,0,43.37,0,637.8,398.52
3,2,3007.24,6.84,954,6,18.74,1,1438.35,713.41
1,17,3702.72,7.97,304,0,-462.94,0,1344.69,627.43
20,30,1624.92,6.26,56,5,143.05,0,1118.99,382.75
4,63,3757.59,5.37,1263,4,-189.34,0,642.2,821.83
2,22,1221.83,10.33,817,4,-60.65,1,1768.96,205.24
20,14,2139.12,4.13,489,4,532.89,1,540.24,982.39
16,20,4263.42,6.93,1329,0,80.97,0,1339.32,1180.42
4,90,4857.74,9.94,760,0,236.7,1,1443.49,1153.73
8,42,2193.28,10.55,72,2,250.84,1,1048.69,571.23
4,97,4585.04,5.02,155,3,299.9,0,1524.32,1409.02
19,80,1696.87,9.57,1254,0,-113.16,0,1242.41,251.52
2,67,1785.51,4.22,373,5,401.77,0,365.02,813.5
13,88,2958.84,14.2,589,3,233.81,0,621.21,553.99
5,91,4205.56,7.98,1404,4,396.01,0,986.84,1154.36
4,19,1740.68,5.4,41,4,-31.75,0,1591.46,409.56
1,76,472.78,10.58,639,6,741.76,1,1299.58,497.9
12,53,439.02,14.44,624,3,243.39,0,1738.99,139.66
20,84,2421.47,6.28,147,2,87.72,1,913.58,649.19
9,51,1207.74,10.57,162,2,-10.91,1,1550.07,245.11
1,19,3252.02,14.77,1150,1,-47.23,0,1561.41,405.11
16,35,4961.57,8.34,559,4,61.44,0,1042.77,991.0
17,97,2410.31,9.4,960,4,59.52,0,490.01,504.15
1,72,1970.52,13.61,645,4,-122.87,0,1642.77,216.25
9,46,1839.66,3.35,395,6,373.23,1,521.03,878.52
11,84,2227.43,10.25,191,1,-114.54,0,1583.77,389.46
15,62,2596.16,4.79,1095,3,-153.63,0,882.73,624.57
11,0,2231.62,8.46,22,3,-94.74,0,1205.87,299.13
16,51,1781.52,8.34,1137,5,236.73,0,703.6,471.11
6,83,953.15,6.12,16,5,-501.48,0,776.19,10.0
16,9,3353.0,14.89,162,1,210.99,0,1047.54,479.19
0,34,3370.62,6.91,1069,0,-31.56,0,729.75,774.25
19,62,2521.95,12.81,928,4,440.36,0,1706.17,593.66
1,64,3953.54,8.2,1015,5,308.02,0,320.71,921.52
1,95,4541.27,14.25,41,4,195.62,0,1524.85,682.19
12,44,3648.29,13.52,1435,5,-75.64,0,677.66,586.27
3,1,1088.38,12.42,904,2,-286.9,0,1755.0,31.4
11,60,2587.95,10.06,759,3,-265.49,0,978.34,399.23
11,72,4946.89,9.95,787,2,-23.7,0,1225.22,996.48
10,6,2920.63,7.98,476,5,491.47,0,329.97,886.58
0,86,4043.89,5.42,899,5,-208.38,1,788.15,1062.32
13,87,3858.22,6.57,495,2,-286.13,0,847.81,660.73
3,90,531.49,10.75,1423,6,302.24,0,1292.82,287.55
5,40,4380.98,7.72,363,1,629.44,1,606.73,1407.3
18,100,1431.29,5.92,1352,3,231.76,1,1698.9,560.43
0,80,4657.08,6.48,1042,5,687.29,1,867.83,1405.8
20,44,162.68,7.14,893,1,36.84,0,856.35,39.79
1,0,3515.24,9.63,668,5,572.75,1,1742.33,1034.37
7,26,3402.86,12.73,595,1,-107.07,0,1385.34,478.96
13,61,1742.44,4.3,1113,6,-83.06,0,643.53,507.97
6,57,2114.42,8.97,617,1,-386.99,1,1197.98,229.18
12,5,3410.32,12.1,1161,0,474.98,1,1493.58,858.7
4,10,704.65,14.4,1261,2,156.83,0,1010.44,170.92
14,71,4581.16,5.19,950,1,615.68,1,1621.24,1650.15
18,49,2521.53,6.1,703,1,-62.74,0,1473.99,616.64
2,73,1903.78,11.98,261,6,-73.51,0,1164.57,190.71
